2025-10-26T11:02:16.946+0800	INFO	svr/svr.go:101	Document manager started
2025-10-26T11:02:16.947+0800	INFO	imgagent/main.go:85	Server is running at :8000
2025-10-26T11:09:46.979+0800	ERROR	HandleImageGenTasks-1761448186	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"07d90066-1e00-48c7-97f2-b0651bae8f52"}
2025-10-26T11:10:16.942+0800	INFO	HandleImageGenTasks-1761448216	svr/document_mgr.go:290	Handling document image generation, docID: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:10:16.944+0800	INFO	HandleImageGenTasks-1761448216	svr/document_mgr.go:304	Found 13 pending image scenes for doc: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:10:16.944+0800	INFO	HandleImageGenTasks-1761448216	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:10:16.944+0800	INFO	HandleImageGenTasks-1761448216	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:10:17.044+0800	ERROR	HandleImageGenTasks-1761448216	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"ffcf44c8-1781-4968-8233-96ae842b32b8"}
2025-10-26T11:10:17.044+0800	ERROR	HandleImageGenTasks-1761448216	svr/document_mgr.go:312	Failed to generate image, scene: b0c4bca10de345a285959ad74390dd6c, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"ffcf44c8-1781-4968-8233-96ae842b32b8"}
2025-10-26T11:10:17.044+0800	ERROR	HandleImageGenTasks-1761448216	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"ffcf44c8-1781-4968-8233-96ae842b32b8"}
2025-10-26T11:10:46.944+0800	INFO	HandleImageGenTasks-1761448246	svr/document_mgr.go:290	Handling document image generation, docID: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:10:46.949+0800	INFO	HandleImageGenTasks-1761448246	svr/document_mgr.go:304	Found 13 pending image scenes for doc: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:10:46.949+0800	INFO	HandleImageGenTasks-1761448246	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:10:46.949+0800	INFO	HandleImageGenTasks-1761448246	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:10:46.986+0800	ERROR	HandleImageGenTasks-1761448246	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"185be80f-71c5-4186-bfd0-81f76979c54d"}
2025-10-26T11:10:46.987+0800	ERROR	HandleImageGenTasks-1761448246	svr/document_mgr.go:312	Failed to generate image, scene: b0c4bca10de345a285959ad74390dd6c, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"185be80f-71c5-4186-bfd0-81f76979c54d"}
2025-10-26T11:10:46.987+0800	ERROR	HandleImageGenTasks-1761448246	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"185be80f-71c5-4186-bfd0-81f76979c54d"}
2025-10-26T11:11:16.945+0800	INFO	HandleImageGenTasks-1761448276	svr/document_mgr.go:290	Handling document image generation, docID: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:11:16.951+0800	INFO	HandleImageGenTasks-1761448276	svr/document_mgr.go:304	Found 13 pending image scenes for doc: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:11:16.951+0800	INFO	HandleImageGenTasks-1761448276	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:11:16.951+0800	INFO	HandleImageGenTasks-1761448276	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:11:16.993+0800	ERROR	HandleImageGenTasks-1761448276	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"d962036f-6df5-440a-a04d-a807b0257d88"}
2025-10-26T11:11:16.993+0800	ERROR	HandleImageGenTasks-1761448276	svr/document_mgr.go:312	Failed to generate image, scene: b0c4bca10de345a285959ad74390dd6c, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"d962036f-6df5-440a-a04d-a807b0257d88"}
2025-10-26T11:11:16.993+0800	ERROR	HandleImageGenTasks-1761448276	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"d962036f-6df5-440a-a04d-a807b0257d88"}
2025-10-26T11:11:46.944+0800	INFO	HandleImageGenTasks-1761448306	svr/document_mgr.go:290	Handling document image generation, docID: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:11:46.947+0800	INFO	HandleImageGenTasks-1761448306	svr/document_mgr.go:304	Found 13 pending image scenes for doc: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:11:46.947+0800	INFO	HandleImageGenTasks-1761448306	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:11:46.948+0800	INFO	HandleImageGenTasks-1761448306	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:11:46.990+0800	ERROR	HandleImageGenTasks-1761448306	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"556b2e04-d385-4850-8391-061f1a330fa8"}
2025-10-26T11:11:46.990+0800	ERROR	HandleImageGenTasks-1761448306	svr/document_mgr.go:312	Failed to generate image, scene: b0c4bca10de345a285959ad74390dd6c, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"556b2e04-d385-4850-8391-061f1a330fa8"}
2025-10-26T11:11:46.990+0800	ERROR	HandleImageGenTasks-1761448306	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"556b2e04-d385-4850-8391-061f1a330fa8"}
2025-10-26T11:12:16.943+0800	INFO	HandleImageGenTasks-1761448336	svr/document_mgr.go:290	Handling document image generation, docID: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:12:16.947+0800	INFO	HandleImageGenTasks-1761448336	svr/document_mgr.go:304	Found 13 pending image scenes for doc: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:12:16.947+0800	INFO	HandleImageGenTasks-1761448336	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:12:16.947+0800	INFO	HandleImageGenTasks-1761448336	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:12:16.984+0800	ERROR	HandleImageGenTasks-1761448336	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"42a180e8-cab1-4b47-968f-79e23d2f35bd"}
2025-10-26T11:12:16.984+0800	ERROR	HandleImageGenTasks-1761448336	svr/document_mgr.go:312	Failed to generate image, scene: b0c4bca10de345a285959ad74390dd6c, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"42a180e8-cab1-4b47-968f-79e23d2f35bd"}
2025-10-26T11:12:16.984+0800	ERROR	HandleImageGenTasks-1761448336	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"42a180e8-cab1-4b47-968f-79e23d2f35bd"}
2025-10-26T11:12:46.943+0800	INFO	HandleImageGenTasks-1761448366	svr/document_mgr.go:290	Handling document image generation, docID: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:12:46.947+0800	INFO	HandleImageGenTasks-1761448366	svr/document_mgr.go:304	Found 13 pending image scenes for doc: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:12:46.947+0800	INFO	HandleImageGenTasks-1761448366	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:12:46.947+0800	INFO	HandleImageGenTasks-1761448366	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:12:46.990+0800	ERROR	HandleImageGenTasks-1761448366	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"4d7152b7-6779-49a3-839e-b6bcb140db96"}
2025-10-26T11:12:46.990+0800	ERROR	HandleImageGenTasks-1761448366	svr/document_mgr.go:312	Failed to generate image, scene: b0c4bca10de345a285959ad74390dd6c, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"4d7152b7-6779-49a3-839e-b6bcb140db96"}
2025-10-26T11:12:46.990+0800	ERROR	HandleImageGenTasks-1761448366	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"4d7152b7-6779-49a3-839e-b6bcb140db96"}
2025-10-26T11:13:16.942+0800	INFO	HandleImageGenTasks-1761448396	svr/document_mgr.go:290	Handling document image generation, docID: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:13:16.948+0800	INFO	HandleImageGenTasks-1761448396	svr/document_mgr.go:304	Found 13 pending image scenes for doc: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:13:16.948+0800	INFO	HandleImageGenTasks-1761448396	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:13:16.948+0800	INFO	HandleImageGenTasks-1761448396	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:13:16.985+0800	ERROR	HandleImageGenTasks-1761448396	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"2dbd9031-61cd-4a97-a2e9-5dd6fe9663e6"}
2025-10-26T11:13:16.985+0800	ERROR	HandleImageGenTasks-1761448396	svr/document_mgr.go:312	Failed to generate image, scene: b0c4bca10de345a285959ad74390dd6c, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"2dbd9031-61cd-4a97-a2e9-5dd6fe9663e6"}
2025-10-26T11:13:16.985+0800	ERROR	HandleImageGenTasks-1761448396	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"2dbd9031-61cd-4a97-a2e9-5dd6fe9663e6"}
2025-10-26T11:13:46.942+0800	INFO	HandleImageGenTasks-1761448426	svr/document_mgr.go:290	Handling document image generation, docID: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:13:46.946+0800	INFO	HandleImageGenTasks-1761448426	svr/document_mgr.go:304	Found 13 pending image scenes for doc: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:13:46.946+0800	INFO	HandleImageGenTasks-1761448426	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:13:46.946+0800	INFO	HandleImageGenTasks-1761448426	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:13:46.982+0800	ERROR	HandleImageGenTasks-1761448426	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"44a02ce0-f422-43ba-a5ec-b47969f3271a"}
2025-10-26T11:13:46.982+0800	ERROR	HandleImageGenTasks-1761448426	svr/document_mgr.go:312	Failed to generate image, scene: b0c4bca10de345a285959ad74390dd6c, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"44a02ce0-f422-43ba-a5ec-b47969f3271a"}
2025-10-26T11:13:46.982+0800	ERROR	HandleImageGenTasks-1761448426	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"44a02ce0-f422-43ba-a5ec-b47969f3271a"}
2025-10-26T11:14:16.941+0800	INFO	HandleImageGenTasks-1761448456	svr/document_mgr.go:290	Handling document image generation, docID: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:14:16.947+0800	INFO	HandleImageGenTasks-1761448456	svr/document_mgr.go:304	Found 13 pending image scenes for doc: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:14:16.947+0800	INFO	HandleImageGenTasks-1761448456	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:14:16.947+0800	INFO	HandleImageGenTasks-1761448456	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:14:16.983+0800	ERROR	HandleImageGenTasks-1761448456	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"beb2fd3b-ab42-427e-a119-b49670f0b8fd"}
2025-10-26T11:14:16.984+0800	ERROR	HandleImageGenTasks-1761448456	svr/document_mgr.go:312	Failed to generate image, scene: b0c4bca10de345a285959ad74390dd6c, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"beb2fd3b-ab42-427e-a119-b49670f0b8fd"}
2025-10-26T11:14:16.984+0800	ERROR	HandleImageGenTasks-1761448456	svr/document_mgr.go:272	Failed to handle document image gen, doc: 2d0bbecabcde46ce8017dd53009a066a, err: generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"beb2fd3b-ab42-427e-a119-b49670f0b8fd"}
2025-10-26T11:14:46.947+0800	INFO	HandleImageGenTasks-1761448486	svr/document_mgr.go:290	Handling document image generation, docID: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:14:46.951+0800	INFO	HandleImageGenTasks-1761448486	svr/document_mgr.go:304	Found 13 pending image scenes for doc: 2d0bbecabcde46ce8017dd53009a066a
2025-10-26T11:14:46.951+0800	INFO	HandleImageGenTasks-1761448486	svr/document_mgr.go:308	Generating image for scene, sceneID: b0c4bca10de345a285959ad74390dd6c, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:14:46.951+0800	INFO	HandleImageGenTasks-1761448486	bailian/qwen_image.go:18	Generating image for scene, content: 安喜县馆驿后堂，张飞怒目圆睁，揪住督邮头发将其拖出，柳条在空中挥舞，即将鞭打欺压百姓的贪官，气氛紧张激烈
2025-10-26T11:14:46.994+0800	ERROR	HandleImageGenTasks-1761448486	bailian/qwen_image.go:75	Generate image failed, status: 401, body: {"code":"InvalidApiKey","message":"Invalid API-key provided.","request_id":"e377220d-e8d9-40b0-ad00-68d57a1c17ee"}
